Customer ID,Gender,Age,Married,Number of Dependents,City,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Revenue,Customer Status,Churn Reason
5797-APWZC,Female,41,No,0,San Francisco,37.789168,-122.395009,0,1,Offer E,Yes,No,Yes,Fiber Optic,22.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,90.6,90.6,0.0,0,122.28,Churned,Competitor offered higher download speeds
5804-LEPIM,Female,74,No,0,San Diego,32.85723,-117.209774,0,2,Offer E,Yes,No,Yes,Fiber Optic,10.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,70.35,139.05,0.0,0,165.39,Churned,Don't know
5832-XKAES,Male,56,No,0,Sierraville,39.559709,-120.345639,0,2,Offer E,Yes,No,Yes,Fiber Optic,27.0,No,No,No,No,No,Yes,Month-to-Month,Credit Card,69.8,134.7,0.0,0,210.14,Churned,Don't know
5875-YPQFJ,Male,51,No,0,Fremont,37.555473,-122.080312,0,1,Offer E,Yes,No,Yes,Fiber Optic,28.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.9,69.9,0.0,0,115.56,Churned,Competitor offered higher download speeds
5876-HZVZM,Female,55,Yes,3,West Covina,34.024405,-117.898722,1,6,Offer E,Yes,No,Yes,Cable,20.0,Yes,Yes,No,No,No,No,Month-to-Month,Credit Card,55.9,365.35,0.0,30,482.41,Churned,Attitude of service provider
5883-GTGVD,Male,54,No,0,Biola,36.798882,-120.019511,0,19,Offer D,Yes,Yes,Yes,Fiber Optic,18.0,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,99.95,1931.75,0.0,0,1973.36,Churned,Competitor had better devices
5884-GCYMI,Male,62,No,0,San Diego,32.957195,-117.202542,0,1,Offer E,Yes,No,Yes,Fiber Optic,20.0,No,No,No,No,No,Yes,Month-to-Month,Mailed Check,69.4,69.4,0.0,0,107.93,Churned,Competitor made better offer
5889-JTMUL,Female,67,Yes,0,Castaic,34.506627,-118.699048,1,50,Offer B,Yes,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,No,Month-to-Month,Bank Withdrawal,95.05,4888.7,0.0,50,6516.7,Churned,Price too high
5889-LFOLL,Female,27,No,0,Canby,41.486953,-120.913975,0,13,Offer D,Yes,Yes,Yes,Fiber Optic,42.0,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,84.6,1115.2,0.0,0,1582.68,Churned,Competitor offered more data
5899-MQZZL,Female,25,No,0,San Ysidro,32.555828,-117.040073,0,13,Offer D,Yes,Yes,Yes,Fiber Optic,48.0,No,No,No,No,Yes,Yes,Month-to-Month,Mailed Check,75.0,999.45,0.0,0,1077.84,Churned,Competitor offered higher download speeds
5922-ABDVO,Female,20,Yes,0,Seal Beach,33.75462,-118.071128,1,19,Offer D,Yes,Yes,Yes,Fiber Optic,47.0,No,No,No,Yes,Yes,No,Month-to-Month,Credit Card,89.65,1761.05,0.0,80,2253.54,Churned,Attitude of support person
5940-AHUHD,Male,30,No,0,Pomona,34.067932,-117.785168,0,1,Offer E,Yes,No,Yes,Fiber Optic,41.0,No,No,No,No,No,Yes,Month-to-Month,Credit Card,70.6,70.6,0.0,0,115.19,Churned,Attitude of support person
5955-ERIHD,Male,53,Yes,0,Lakewood,33.840524,-118.148403,1,18,Offer D,Yes,Yes,Yes,Fiber Optic,20.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,94.7,1687.95,0.0,0,2254.77,Churned,Long distance charges
5956-VKDTT,Female,72,Yes,0,Moreno Valley,33.970661,-117.255039,4,5,Offer E,Yes,Yes,Yes,Fiber Optic,22.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.35,334.8,0.0,0,563.6,Churned,Product dissatisfaction
5959-BELXA,Male,67,No,0,Yucaipa,34.04597,-117.011825,0,32,Offer C,Yes,Yes,Yes,Fiber Optic,18.0,No,No,Yes,Yes,No,Yes,Month-to-Month,Credit Card,96.15,3019.25,0.0,0,3833.65,Churned,Price too high
5976-JCJRH,Male,36,Yes,0,Danville,37.815459,-121.977203,1,10,Offer D,Yes,No,Yes,Fiber Optic,23.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,70.3,738.2,0.0,0,1055.4,Churned,Limited range of services
5981-ITEMU,Male,58,Yes,0,Marshall,38.129308,-122.834815,1,40,Offer B,Yes,Yes,Yes,Fiber Optic,23.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,97.1,3706.95,41.85,0,4318.3,Churned,Competitor offered more data
6005-OBZPH,Female,68,No,0,San Diego,32.886925,-117.152162,0,26,Offer C,Yes,Yes,Yes,Fiber Optic,12.0,No,Yes,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,89.15,2277.65,0.0,0,2513.99,Churned,Don't know
6022-UGGSO,Female,70,No,0,Citrus Heights,38.69508,-121.271616,0,32,Offer C,Yes,No,Yes,Fiber Optic,9.0,No,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.4,2276.95,44.31,0,3295.68,Churned,Competitor had better devices
6023-YEBUP,Male,32,No,0,Stockton,38.033219,-121.297433,0,3,Offer E,Yes,Yes,Yes,Cable,30.0,No,No,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,100.95,329.95,0.0,10,375.77,Churned,Competitor had better devices
6029-WTIPC,Male,73,No,0,San Diego,32.787836,-117.232376,0,37,Offer C,Yes,Yes,Yes,Fiber Optic,19.0,No,No,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,101.1,3744.05,0.0,0,5152.27,Churned,Competitor made better offer
6086-ESGRL,Female,53,No,0,Brea,33.930199,-117.862898,0,1,Offer E,Yes,No,Yes,Fiber Optic,11.0,No,No,No,Yes,Yes,Yes,Month-to-Month,Credit Card,-7.0,80.15,0.0,0,84.82,Churned,Attitude of support person
6087-MVHJH,Female,44,No,0,French Camp,37.873283,-121.292034,0,16,Offer D,Yes,Yes,Yes,Fiber Optic,5.0,No,No,No,Yes,Yes,No,Month-to-Month,Bank Withdrawal,88.45,1422.1,0.0,140,1846.9,Churned,Don't know
6097-EQISJ,Female,41,Yes,0,Los Angeles,34.001617,-118.222274,1,66,Offer A,Yes,Yes,Yes,Fiber Optic,12.0,No,Yes,Yes,Yes,Yes,No,One Year,Credit Card,102.45,6615.15,0.0,130,9963.97,Churned,Competitor had better devices
6100-QQHEB,Male,42,Yes,0,San Jose,37.304681,-121.809955,1,17,Offer D,Yes,Yes,Yes,Fiber Optic,13.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,92.55,1515.1,0.0,0,1816.17,Churned,Moved
6101-IMRMM,Male,53,No,0,El Segundo,33.917145,-118.401554,0,6,Offer E,Yes,No,Yes,Fiber Optic,17.0,No,No,Yes,Yes,Yes,No,Month-to-Month,Mailed Check,94.5,575.45,0.0,10,684.93,Churned,Network reliability
6108-OQZDQ,Female,21,Yes,0,Keene,35.214982,-118.59049,4,4,Offer E,Yes,Yes,Yes,Fiber Optic,51.0,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,97.95,384.5,0.0,0,424.42,Churned,Attitude of service provider
6110-OHIHY,Male,33,No,0,Burney,40.946785,-121.719489,0,3,Offer E,Yes,No,Yes,Fiber Optic,3.0,No,No,Yes,No,No,No,Month-to-Month,Bank Withdrawal,79.25,267.6,0.0,10,426.88,Churned,Competitor offered higher download speeds
6140-QNRQQ,Male,42,No,0,Santa Barbara,34.438581,-119.685368,0,1,Offer E,Yes,No,Yes,Fiber Optic,10.0,No,No,No,No,No,Yes,Month-to-Month,Mailed Check,71.55,71.55,0.0,0,88.82,Churned,Competitor had better devices
6172-FECYY,Male,55,Yes,0,Antioch,37.980057,-121.801599,1,49,Offer B,Yes,Yes,Yes,Fiber Optic,20.0,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,84.5,4254.85,0.0,0,6195.25,Churned,Competitor offered more data
6173-ITPWD,Male,26,Yes,0,Heber,32.730583,-115.501083,1,47,Offer B,Yes,Yes,Yes,Fiber Optic,59.0,No,Yes,No,No,Yes,No,Month-to-Month,Bank Withdrawal,83.35,4065.0,0.0,140,5029.38,Churned,Product dissatisfaction
6178-KFNHS,Female,34,No,0,Hughson,37.5923,-120.853288,0,12,Offer D,Yes,Yes,Yes,Fiber Optic,25.0,Yes,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,78.3,909.25,0.0,0,1338.85,Churned,Competitor offered higher download speeds
6204-IEUXJ,Female,30,No,0,Yorba Linda,33.897253,-117.792202,0,3,Offer E,Yes,No,Yes,Fiber Optic,58.0,No,No,No,No,No,Yes,Month-to-Month,Credit Card,80.1,217.55,0.0,0,339.56,Churned,Attitude of service provider
6227-HWPWX,Female,40,No,0,Victorville,34.486835,-117.362274,0,15,Offer D,Yes,No,Yes,Fiber Optic,28.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.0,994.8,0.0,0,1064.85,Churned,Competitor had better devices
6261-RCVNS,Female,22,No,0,Rodeo,38.027218,-122.23463,0,42,Offer B,Yes,No,Yes,DSL,53.0,Yes,Yes,No,Yes,Yes,Yes,One Year,Credit Card,73.9,3160.55,0.0,0,3402.05,Churned,Price too high
6270-OMFIW,Male,33,Yes,0,Valley Springs,38.156971,-120.849231,9,60,Offer B,Yes,No,Yes,Cable,29.0,No,Yes,Yes,Yes,Yes,Yes,One Year,Bank Withdrawal,94.4,5610.25,0.0,0,8454.25,Churned,Attitude of support person
6275-YDUVO,Female,62,No,0,Orosi,36.600185,-119.175655,0,2,Offer E,Yes,No,Yes,Fiber Optic,27.0,No,No,No,Yes,Yes,Yes,Month-to-Month,Mailed Check,-5.0,178.7,0.0,0,226.8,Churned,Attitude of service provider
6289-CPNLD,Male,33,Yes,0,Temecula,33.540604,-117.10909,3,33,Offer C,Yes,No,Yes,DSL,4.0,No,No,Yes,Yes,Yes,Yes,One Year,Mailed Check,73.9,2405.05,0.0,0,3504.61,Churned,Competitor had better devices
6326-MTTXK,Male,56,No,0,Yuba City,39.075694,-121.70606,0,8,Offer E,Yes,Yes,Yes,Fiber Optic,6.0,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,100.85,819.55,0.0,0,845.71,Churned,Attitude of service provider
6330-JKLPC,Male,42,Yes,0,Somis,34.297628,-119.014627,3,11,Offer D,Yes,Yes,Yes,Fiber Optic,27.0,No,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,80.5,896.9,0.0,0,1023.4,Churned,Product dissatisfaction
6331-EWIEB,Male,49,No,0,El Monte,34.079934,-118.046695,0,20,Offer D,Yes,Yes,Yes,Fiber Optic,25.0,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,85.25,1734.5,0.0,0,1761.7,Churned,Moved
6347-DCUIK,Male,28,No,0,Los Angeles,33.988543,-118.334081,0,10,Offer D,Yes,Yes,Yes,Fiber Optic,85.0,No,No,No,No,Yes,Yes,Month-to-Month,Credit Card,74.15,811.8,0.0,0,1104.2,Churned,Attitude of support person
6358-LYNGM,Male,26,No,0,Mariposa,37.526791,-119.99437,0,1,Offer E,Yes,Yes,Yes,Fiber Optic,76.0,No,No,No,No,Yes,Yes,Month-to-Month,Bank Withdrawal,74.9,74.9,0.0,0,76.74,Churned,Moved
6372-RFVNS,Female,55,Yes,0,Placentia,33.881158,-117.854783,1,1,Offer E,Yes,No,Yes,Fiber Optic,30.0,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,78.8,78.8,0.0,0,106.84,Churned,Attitude of service provider
6376-GAHQE,Male,48,No,0,Dutch Flat,39.197215,-120.83679,0,4,Offer E,Yes,No,Yes,Fiber Optic,28.0,No,No,Yes,No,No,No,Month-to-Month,Bank Withdrawal,77.85,299.2,0.0,10,480.4,Churned,Don't know
6416-TVAIH,Male,39,Yes,0,San Francisco,37.736535,-122.45732,1,1,Offer E,Yes,No,Yes,Fiber Optic,11.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,68.5,68.5,0.0,0,99.12,Churned,Competitor offered more data
6424-ELEYH,Female,39,Yes,0,Lebec,34.845861,-118.885163,1,3,Offer E,Yes,Yes,Yes,Fiber Optic,13.0,No,No,No,No,No,Yes,Month-to-Month,Credit Card,74.75,229.5,0.0,0,335.04,Churned,Competitor had better devices
6432-TWQLB,Male,51,Yes,0,Rosemead,34.065108,-118.082791,1,5,Offer E,Yes,Yes,Yes,Fiber Optic,16.0,No,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,85.4,401.1,45.37,0,567.18,Churned,Network reliability
6474-FVJLC,Male,61,No,0,Sherman Oaks,34.146957,-118.432138,0,2,Offer E,Yes,Yes,Yes,Fiber Optic,30.0,No,No,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,86.0,165.45,0.0,0,252.39,Churned,Attitude of support person
6481-OGDOO,Male,31,Yes,0,San Diego,32.961064,-117.134917,1,67,Offer A,Yes,No,Yes,Fiber Optic,5.0,Yes,Yes,No,Yes,Yes,Yes,One Year,Credit Card,90.6,6056.15,0.0,0,8116.4,Churned,Competitor made better offer
6496-SLWHQ,Male,68,No,0,Moraga,37.827946,-122.107185,0,3,Offer E,Yes,Yes,Yes,Fiber Optic,18.0,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,105.0,294.45,0.0,0,400.74,Churned,Attitude of support person
6521-YYTYI,Male,59,No,0,Navarro,39.182916,-123.552571,0,1,Offer E,Yes,Yes,Yes,Fiber Optic,30.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,93.3,93.3,0.0,0,101.29,Churned,Moved
6583-QGCSI,Female,79,Yes,0,Indian Wells,33.537646,-116.291089,1,50,Offer B,Yes,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,No,Month-to-Month,Bank Withdrawal,88.05,4367.35,0.0,100,6323.35,Churned,Competitor made better offer
6595-COKXZ,Female,63,No,0,Plymouth,38.489273,-120.891614,0,1,Offer E,Yes,No,Yes,Cable,22.0,No,No,No,No,No,Yes,Month-to-Month,Mailed Check,44.45,44.45,0.0,0,92.76,Churned,Attitude of service provider
6595-YGXIT,Male,71,No,0,Boulder Creek,37.171727,-122.142961,0,25,Offer C,Yes,Yes,Yes,Fiber Optic,23.0,No,Yes,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,88.95,2291.2,0.0,0,3482.7,Churned,Competitor made better offer
6599-CEBNN,Female,63,No,0,San Diego,32.85723,-117.209774,0,34,Offer C,Yes,No,Yes,Fiber Optic,14.0,No,Yes,No,No,No,Yes,Month-to-Month,Credit Card,73.95,2524.45,0.0,0,2577.15,Churned,Competitor made better offer
6599-RCLCJ,Male,54,Yes,0,Fallbrook,33.362575,-117.299644,1,47,Offer B,Yes,Yes,Yes,Fiber Optic,20.0,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,109.55,5124.55,0.0,0,5482.69,Churned,Competitor made better offer
6618-RYATB,Female,56,No,0,North Hollywood,34.207295,-118.400022,0,1,Offer E,Yes,Yes,Yes,Fiber Optic,10.0,No,No,No,No,No,Yes,Month-to-Month,Credit Card,79.55,79.55,0.0,0,84.65,Churned,Price too high
6633-MPWBS,Male,47,No,0,Woodland,38.694081,-121.694431,0,5,Offer E,Yes,No,Yes,DSL,18.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,49.2,216.9,0.0,0,253.45,Churned,Competitor offered more data
6641-XRPSU,Female,61,No,0,San Lorenzo,37.676249,-122.132415,0,34,Offer C,Yes,No,Yes,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,Credit Card,70.0,2416.1,11.0,0,2563.54,Churned,Competitor offered more data
6653-CBBOM,Female,57,No,0,Compton,33.885811,-118.206459,0,1,Offer E,Yes,No,Yes,Fiber Optic,11.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,70.3,70.3,0.0,0,86.22,Churned,Service dissatisfaction
6664-FPDAC,Female,77,No,0,San Diego,32.762506,-117.07245,0,56,Offer B,Yes,Yes,Yes,Fiber Optic,28.0,No,Yes,Yes,Yes,No,Yes,One Year,Bank Withdrawal,111.95,6418.9,0.0,0,7508.66,Churned,Attitude of service provider
6689-TCZHQ,Female,70,No,0,Claremont,34.127621,-117.717863,0,5,Offer E,Yes,No,Yes,Fiber Optic,20.0,No,No,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,78.95,378.4,0.0,0,439.75,Churned,Attitude of support person
6711-FLDFB,Female,62,No,0,Big Oak Flat,37.818589,-120.256995,0,7,Offer E,Yes,Yes,Yes,Fiber Optic,25.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.9,541.15,0.0,0,868.68,Churned,Competitor had better devices
6712-OAWRH,Female,79,No,0,San Bernardino,34.084909,-117.258107,0,26,Offer C,Yes,No,Yes,Fiber Optic,27.0,No,No,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,91.25,2351.8,0.0,0,3253.74,Churned,Attitude of support person
6772-KSATR,Male,31,No,0,Eagleville,41.280341,-120.150381,0,1,Offer E,Yes,Yes,Yes,Fiber Optic,28.0,Yes,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,81.7,81.7,0.0,0,91.51,Churned,Service dissatisfaction
6797-LNAQX,Male,34,Yes,0,Poway,32.984395,-117.013454,1,70,Offer A,Yes,Yes,Yes,Fiber Optic,3.0,No,Yes,Yes,Yes,Yes,No,Two Year,Bank Withdrawal,98.3,6859.5,0.0,20,8950.8,Churned,Competitor had better devices
6818-WOBHJ,Female,70,Yes,0,Fulton,38.493888,-122.777141,1,68,Offer A,Yes,Yes,Yes,Fiber Optic,24.0,No,Yes,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,89.6,6127.6,0.0,0,7768.44,Churned,Competitor had better devices
6821-BUXUX,Female,28,No,0,Temecula,33.507255,-117.029473,0,13,Offer D,Yes,Yes,Yes,Fiber Optic,41.0,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,96.65,1244.5,0.0,0,1465.76,Churned,Competitor made better offer
6825-UYPFK,Female,47,No,0,Sun City,33.707483,-117.200006,0,23,Offer D,Yes,Yes,Yes,Fiber Optic,23.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,75.6,1758.6,0.0,0,2393.63,Churned,Network reliability
6857-VWJDT,Female,45,No,0,Santa Cruz,36.993451,-122.098858,0,1,Offer E,Yes,Yes,Yes,Fiber Optic,9.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,95.65,95.65,0.0,0,127.98,Churned,Attitude of service provider
6877-LGWXO,Male,66,Yes,0,Pleasanton,37.685052,-121.912061,1,18,Offer D,Yes,No,Yes,Fiber Optic,18.0,No,No,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,78.55,1422.65,0.0,0,1512.29,Churned,Attitude of support person
6877-TJMBR,Male,21,Yes,0,Orinda,37.873916,-122.20522,1,1,Offer E,Yes,No,Yes,Fiber Optic,51.0,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,84.8,84.8,0.0,0,122.63,Churned,Network reliability
6892-EZDTG,Female,55,Yes,0,Kings Beach,39.246654,-120.029273,1,4,Offer E,Yes,Yes,Yes,Fiber Optic,14.0,No,Yes,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,91.65,365.4,0.0,0,452.64,Churned,Extra data charges
6892-XPFPU,Male,70,Yes,0,Pasadena,34.159007,-118.087353,3,24,Offer C,Yes,Yes,Yes,Fiber Optic,11.0,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,104.25,2433.9,0.0,0,3628.14,Churned,Competitor offered higher download speeds
6900-PXRMS,Male,72,Yes,0,Spring Valley,32.730264,-116.950963,0,26,Offer C,Yes,Yes,Yes,Fiber Optic,18.0,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,105.75,2710.25,0.0,90,2833.01,Churned,Product dissatisfaction
6905-NIQIN,Male,26,No,0,San Diego,32.85723,-117.209774,0,1,Offer E,Yes,No,Yes,DSL,59.0,No,Yes,No,No,Yes,Yes,Month-to-Month,Credit Card,50.65,50.65,0.0,0,65.43,Churned,Competitor made better offer
6906-ANDWJ,Male,39,Yes,0,Vina,39.955164,-122.018567,1,15,Offer D,Yes,Yes,Yes,Fiber Optic,15.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.9,1107.25,0.0,0,1626.7,Churned,Lack of self-service on Website
6927-WTFIV,Male,78,No,0,Redwood City,37.461251,-122.235414,0,20,Offer D,Yes,No,Yes,Fiber Optic,22.0,No,No,No,No,No,Yes,Month-to-Month,Credit Card,71.3,1389.2,0.0,0,1503.4,Churned,Attitude of service provider
6941-PMGEP,Female,26,No,0,Novato,38.135897,-122.563683,0,5,Offer E,Yes,No,Yes,Fiber Optic,42.0,No,No,No,Yes,Yes,No,Month-to-Month,Bank Withdrawal,80.0,412.5,40.0,10,602.45,Churned,Competitor made better offer
6946-LMSQS,Male,80,Yes,0,Temecula,33.507255,-117.029473,3,25,Offer C,Yes,Yes,Yes,Fiber Optic,25.0,Yes,No,No,Yes,No,Yes,One Year,Bank Withdrawal,89.05,2177.45,0.0,0,3018.2,Churned,Competitor made better offer
6959-UWKHF,Male,47,No,0,Alpaugh,35.869626,-119.498771,0,1,Offer E,Yes,No,Yes,Cable,11.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,42.9,42.9,0.0,0,46.92,Churned,Competitor had better devices
6961-VCPMC,Male,71,Yes,0,North Palm Springs,33.906496,-116.569499,1,46,Offer B,Yes,No,Yes,Fiber Optic,3.0,No,No,No,Yes,No,No,Month-to-Month,Bank Withdrawal,80.4,3605.2,0.0,20,5861.72,Churned,Competitor offered more data
6979-ZNSFF,Female,48,No,0,Pollock Pines,38.733908,-120.453416,0,8,Offer E,Yes,Yes,Yes,Fiber Optic,8.0,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,87.05,762.1,0.0,0,1126.82,Churned,Price too high
6982-SSHFK,Male,45,No,0,Fresno,36.768774,-119.762633,0,1,Offer E,Yes,No,Yes,DSL,12.0,No,No,No,No,No,Yes,Month-to-Month,Mailed Check,44.4,44.4,0.0,0,76.84,Churned,Competitor had better devices
6986-IJDHX,Male,29,Yes,0,Huntington Beach,33.679659,-118.016195,5,39,Offer C,Yes,No,Yes,Fiber Optic,19.0,No,Yes,Yes,No,No,Yes,Month-to-Month,Credit Card,86.3,3266.0,0.0,0,4835.75,Churned,Competitor had better devices
7054-LGEQW,Female,23,No,0,Canyon Country,34.422519,-118.420717,0,1,Offer E,Yes,No,Yes,DSL,30.0,No,No,No,No,Yes,Yes,Month-to-Month,Credit Card,45.95,45.95,0.0,0,51.07,Churned,Attitude of support person
7055-VKGDA,Male,31,No,0,Clarksburg,38.384648,-121.578701,0,54,Offer B,Yes,No,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Credit Card,105.4,5643.4,0.0,0,8342.32,Churned,Product dissatisfaction
7056-IMHCC,Male,69,Yes,0,Torrance,33.833699,-118.314387,1,53,Offer B,Yes,Yes,Yes,Fiber Optic,6.0,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,101.9,5549.4,0.0,0,5970.22,Churned,Price too high
7089-IVVAZ,Female,26,No,0,Cantua Creek,36.488056,-120.407691,0,8,Offer E,Yes,Yes,Yes,Fiber Optic,41.0,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,103.35,847.3,0.0,0,1004.74,Churned,Competitor offered more data
7133-VBDCG,Female,54,No,0,San Diego,32.961064,-117.134917,0,25,Offer C,Yes,No,Yes,Fiber Optic,12.0,Yes,Yes,No,No,No,Yes,Month-to-Month,Bank Withdrawal,79.85,2015.35,0.0,0,2685.6,Churned,Competitor made better offer
7137-RYLPP,Male,75,Yes,0,Paskenta,39.884395,-122.587513,1,37,Offer C,Yes,Yes,Yes,Fiber Optic,26.0,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,85.7,3171.15,0.0,0,4895.72,Churned,Competitor offered higher download speeds
7142-HVGBG,Male,73,Yes,0,Mount Laguna,32.830852,-116.444601,1,43,Offer B,Yes,Yes,Yes,Fiber Optic,26.0,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,103.0,4414.3,0.0,0,5163.79,Churned,Competitor had better devices
7153-OANIO,Male,48,No,0,Mendocino,39.305545,-123.743697,0,1,Offer E,Yes,No,Yes,Fiber Optic,16.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.95,69.95,0.0,0,97.53,Churned,Moved
7206-GZCDC,Female,75,No,0,Loleta,40.665952,-124.240051,0,1,Offer E,Yes,No,Yes,Cable,18.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.25,69.25,0.0,0,98.93,Churned,Attitude of support person
7209-JCUDS,Male,25,No,0,Stockton,38.049457,-121.21653,0,10,Offer D,Yes,No,Yes,Fiber Optic,41.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,94.9,1048.85,0.0,0,1451.05,Churned,Competitor had better devices
7235-NXZCP,Male,79,No,0,Hornbrook,41.962127,-122.527696,0,2,Offer E,Yes,Yes,Yes,Fiber Optic,18.0,No,No,No,No,No,Yes,Month-to-Month,Mailed Check,74.85,156.4,0.0,0,247.22,Churned,Competitor made better offer
7250-EQKIY,Female,47,Yes,2,Escondido,33.141265,-116.967221,1,1,Offer E,Yes,No,Yes,DSL,29.0,No,No,No,No,No,Yes,Month-to-Month,Mailed Check,50.45,50.45,0.0,0,60.18,Churned,Competitor made better offer
7254-IQWOZ,Male,30,No,0,Redding,40.587919,-122.464732,0,1,Offer E,Yes,No,Yes,Fiber Optic,69.0,No,No,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.65,69.65,0.0,0,98.35,Churned,Network reliability
7274-RTAPZ,Male,20,No,0,Long Beach,33.783047,-118.1486,0,1,Offer E,Yes,No,Yes,Fiber Optic,48.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,90.55,90.55,0.0,0,97.7,Churned,Product dissatisfaction
7294-TMAOP,Female,30,No,0,Castro Valley,37.708327,-122.083473,0,1,Offer E,Yes,No,Yes,Fiber Optic,51.0,No,No,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,90.55,90.55,0.0,60,165.99,Churned,Competitor made better offer
7295-JOMMD,Female,34,No,0,San Jose,37.28682,-121.723877,0,4,Offer E,Yes,No,Yes,Fiber Optic,18.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,98.1,396.3,0.0,0,418.82,Churned,Competitor made better offer
7317-GGVPB,Male,57,Yes,0,Lotus,38.815515,-120.916997,1,71,Offer A,Yes,Yes,Yes,Fiber Optic,11.0,No,Yes,Yes,Yes,Yes,No,Two Year,Credit Card,108.6,7690.9,0.0,20,8119.86,Churned,Product dissatisfaction
7321-PKUYW,Female,46,No,0,Branscomb,39.710591,-123.682799,0,11,Offer D,Yes,Yes,Yes,Cable,3.0,No,No,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,90.15,987.95,0.0,0,1233.91,Churned,Competitor had better devices
